date,hardware
2017-05-15 12:45:26,3m rubber foot pads
2017-05-15 12:45:26,x-adapter rev 4
2017-05-15 12:45:26,hp server power supply
2017-05-15 12:45:26,firewall
2017-05-15 12:45:26,psu
2017-05-15 12:45:26,s7
2017-05-15 12:45:26,corsair ax1500i psu
2017-05-15 12:45:26,antminer s9
2017-05-15 12:54:04,psu
2017-05-15 12:54:04,ant miner s7
2017-05-15 12:54:04,fans
2017-05-15 12:54:04,main board
2017-05-15 12:54:04,hash boards
2017-05-15 12:54:04,heatsink
2017-05-15 13:02:37,antminer u1
2017-05-15 14:43:07,msi - z270-a pro atx lga1151 motherboard
2017-05-15 14:43:07,arctic - freezer i32 cpu cooler
2017-05-15 14:43:07,team - t-force / night hawk 16gb (2 x 8gb) ddr4-3200 memory
2017-05-15 14:43:07,intel - core i7-7700k 4.2ghz quad-core processor
2017-05-15 14:43:07,"sandisk - z410 480gb 2.5"" solid state drive"
2017-05-15 15:33:39,antminer s9
2017-05-15 21:27:18,butterfly labs asics
2017-05-15 21:27:18,debian box
2017-05-15 21:27:18,5ghs bfl miners
2017-05-16 00:59:00,bfl 10ghs jala
2017-05-17 22:22:29,antminer s7
2017-05-17 22:22:29,psu
2017-05-18 19:08:23,cgminer
2017-05-19 09:10:59,raspi
2017-05-19 09:10:59,bfl monarch
2017-05-19 09:10:59,2pacs
2017-05-19 09:10:59,windows 7 laptop
2017-05-19 21:54:22,t9 miners
2017-05-19 21:54:22,fan
2017-05-19 21:54:22,heatsinks
2017-05-20 06:22:16,back fan
2017-05-20 06:22:16,s9 antminer
2017-05-20 06:22:16,apw3+-12-1600w psu
2017-05-20 06:22:16,front fan
2017-05-20 06:22:16,inverter wall air condition
2017-05-20 06:22:16,server rack cabinet
2017-05-20 06:22:16,3 hashboards
2017-05-20 07:35:43,ibm dps-2980 ab-a blade pdus (2980w)
2017-05-20 15:56:25,gekkoscience 2pac
2017-05-20 15:56:25,raspberry pi
2017-05-20 15:56:25,2.1a supply
2017-05-20 15:56:25,adequately powered hub
2017-05-20 15:56:25,heatsink
2017-05-20 15:56:25,cgminer
2017-05-20 17:02:03,a-c
2017-05-20 21:37:30,gekkoscience 2pac
2017-05-22 17:08:17,120 volts to ground on 2 legs
2017-05-22 17:08:17,3 transformers
2017-05-22 17:08:17,240 volts between each of the phases
2017-05-22 17:08:17,208 volts to ground on 1 leg
2017-05-22 17:08:17,miners
2017-05-22 17:08:17,3-phase distro panel
2017-05-22 17:08:17,250kcmil aluminum
2017-05-22 17:08:17,400a service
2017-05-22 17:08:17,current meters
2017-05-22 17:08:17,distribution panel
2017-05-23 13:22:53,bitmain antminers
2017-05-23 13:22:53,b1 avalon
2017-05-25 03:42:14,asic chips
2017-05-25 03:42:14,pcb
2017-05-25 03:42:14,hash boards
2017-05-25 03:42:14,asic
2017-05-25 03:42:14,antminer s7
2017-05-25 21:05:38,power supplies
2017-05-25 21:05:38,1tb antminer
2017-05-25 21:05:38,c1
2017-05-25 21:05:38,liquid cooled heatsinks
2017-05-26 00:03:17,5v 4a hub from amazon basics
2017-05-26 00:03:17,2pac
2017-05-26 00:03:17,rpi3
2017-05-26 10:00:45,sis' old netbook
2017-05-26 10:00:45,hp laptop
2017-05-26 10:00:45,asus eee pc
2017-05-27 20:07:06,antminer s9 14ths
2017-05-27 21:34:24,s9's 13.5th
2017-05-27 22:03:20,s9 antminer
2017-05-28 04:11:56,intake fan
2017-05-28 04:11:56,s5
2017-05-28 04:11:56,s7
2017-05-28 19:08:06,antminer u2
2017-05-28 19:08:06,usb powerhub
2017-05-28 19:08:06,raspberry pi
2017-05-28 19:08:06,bfgminer
2017-05-28 21:43:11,openwrt tl-wr1043nd v1
2017-05-28 22:20:47,antrouter r1
2017-05-28 22:20:47,antminer u3
2017-05-29 13:58:56,800w psu
2017-05-29 13:58:56,2x psu
2017-05-29 13:58:56,1300w psu
2017-05-29 13:58:56,1600 evga watt psu
2017-05-29 19:41:54,75kw backup generator
2017-05-29 19:41:54,500kw 480v heavy power
2017-05-29 19:41:54,cyberpower on-line ups
2017-05-29 19:41:54,apw3+ 1600w
2017-05-29 19:41:54,t9
2017-05-29 19:41:54,avalon a741
2017-05-29 21:27:43,antminer s7
2017-05-30 14:44:51,gpu's
2017-05-30 14:44:51,laptop gpu
2017-05-30 14:44:51,2 gpu rig
2017-05-30 14:44:51,6 gh/s butterfly labs asic miner
2017-05-30 20:36:23,secondary fan
2017-05-30 20:36:23,antminer s7
2017-05-30 20:36:23,antminer s3
2017-05-30 20:36:23,asic chains
2017-05-30 20:36:23,fan1
2017-05-30 20:36:23,fan3
2017-05-31 10:42:42,rigbit
2017-05-31 15:10:58,2pac usb miners
2017-05-31 15:10:58,asciminer block erupters
2017-05-31 15:10:58,raspberry pi 2b+
2017-06-02 13:58:46,antminer r4
2017-06-02 13:58:46,beaglebone.edt
2017-06-02 13:58:46,natasha
2017-06-02 16:39:27,antminer s3
2017-06-02 16:39:27,s7
2017-06-03 06:42:02,psu
2017-06-03 06:42:02,io board
2017-06-03 06:42:02,s5
2017-06-03 06:42:02,dps 2900
2017-06-03 06:42:02,s7
2017-06-03 06:42:02,pc computer artic cooling
2017-06-03 07:46:17,sha256 rigs
2017-06-03 07:46:17,antminer s7
2017-06-04 19:10:01,hashboards
2017-06-04 19:10:01,antminer s9
2017-06-05 16:03:28,sd card
2017-06-05 16:03:28,sp10
2017-06-06 11:08:29,mining rig (6xgpu)
2017-06-06 11:08:29,usb miners
2017-06-06 11:08:29,sun power system
2017-06-06 11:08:29,8xgpu rigs
2017-06-08 06:38:03,sapphire radeon hd 7970
2017-06-08 06:38:03,2880w psus
2017-06-08 06:38:03,asus strix oc rx470
2017-06-08 06:38:03,corsair 1000w rmx
2017-06-08 11:34:17,arctic clean
2017-06-08 11:34:17,thermal pads
2017-06-08 11:34:17,cointerra
2017-06-08 11:34:17,thermal paste
2017-06-08 11:34:17,mx4
2017-06-08 22:38:34,antminer s5
2017-06-08 22:38:34,s9
2017-06-08 22:47:15,s9 board
2017-06-08 22:47:15,hash board
2017-06-08 22:47:15,r4
2017-06-09 03:47:31,jalapenos
2017-06-09 03:47:31,s7
2017-06-09 03:47:31,aoyue 853a
2017-06-09 03:47:31,gpus
2017-06-09 03:47:31,s9
2017-06-09 03:47:31,mat miners
2017-06-09 03:47:31,avalon 6
2017-06-09 03:47:31,knc titans
2017-06-09 03:47:31,neptunes
2017-06-09 03:47:31,monarchs
2017-06-09 03:47:31,ir temp sensor
2017-06-09 03:47:31,avalon 7
2017-06-09 11:38:43,s9
2017-06-09 11:38:43,r4 miner
2017-06-10 03:34:51,cables
2017-06-10 03:34:51,vdd
2017-06-10 03:34:51,control board
2017-06-10 03:34:51,antminer s5
2017-06-10 03:34:51,heatsink
2017-06-10 03:34:51,thermal paste
2017-06-10 14:05:56,antminer
2017-06-10 14:05:56,r4b2
2017-06-10 14:05:56,r4b4
2017-06-10 14:11:22,sonopan
2017-06-10 14:11:22,fans
2017-06-10 14:11:22,solid plastic shelves
2017-06-10 14:11:22,antminer s7 from batch7
2017-06-10 14:11:22,antminer s7
2017-06-10 14:11:22,antminer s7 b7
2017-06-10 14:11:22,antminer quite
2017-06-13 04:17:38,antminer s5
2017-06-13 06:06:29,s9
2017-06-13 13:35:49,gpus
2017-06-13 17:34:20,bfl easy miner
2017-06-13 22:20:32,r9 390x
2017-06-14 23:06:40,antminer u2
2017-06-14 23:06:40,usb2 ports
2017-06-14 23:06:40,usb3 ports
2017-06-14 23:06:40,usb2 powered hub
2017-06-14 23:06:40,computer
2017-06-15 14:33:36,s3
2017-06-15 20:48:49,antminer s7
2017-06-15 20:48:49,asic chips
2017-06-16 01:28:55,antminer s3+
2017-06-16 22:04:07,gtx850m gpu
2017-06-16 22:04:07,i5 cpu
2017-06-16 22:04:07,cpu
2017-06-16 22:04:07,laptop
2017-06-16 22:04:07,pc
2017-06-17 09:02:19,psu plug
2017-06-17 09:02:19,sp30
2017-06-17 09:02:19,16gb class 10 sd card
2017-06-17 09:02:19,router
2017-06-17 09:02:19,stove
2017-06-17 09:02:19,apc power distribution units
2017-06-17 09:02:19,c13 to c14 cables
2017-06-17 21:14:41,miner apps
2017-06-18 08:37:04,antminer r4
2017-06-18 08:37:04,s7-ln
2017-06-18 08:37:04,r4b1
2017-06-18 08:37:04,hash boards
2017-06-18 11:10:47,asus rt-n66u router
2017-06-18 11:10:47,s9 miners
2017-06-19 00:35:44,gpu
2017-06-19 00:35:44,fans
2017-06-19 00:35:44,excess fan
2017-06-19 08:27:20,psu delta 2400w
2017-06-19 08:27:20,ahf-2dc-2100w psus
2017-06-19 15:14:56,850w seasonic 80+ gold power supplies
2017-06-19 15:14:56,antminer s7
2017-06-19 15:14:56,1000w psu
2017-06-19 15:14:56,dell 750w server psus
2017-06-19 15:14:56,enermax revolution 87+ 1000w psu
2017-06-19 15:14:56,1000w seasonic 80+ gold power supply
2017-06-19 20:08:36,x-1
2017-06-19 20:08:36,x-3
2017-06-20 01:25:55,spondoolie sp-30
2017-06-20 22:46:10,s9
2017-06-21 13:27:09,router
2017-06-21 13:27:09,bitmain s2
2017-06-21 20:15:02,sp-30
2017-06-21 20:15:02,psu
2017-06-21 20:15:02,asic
2017-06-23 05:42:00,usb gekko miners
2017-06-23 22:38:01,antminer s7
2017-06-23 22:38:01,hash-boards
2017-06-24 03:58:55,awesome miner
2017-06-24 03:58:55,antminer
2017-06-25 01:13:56,d-link dub-h7 powered hub
2017-06-25 01:13:56,raspberry pi
2017-06-25 01:13:56,ft232h single hs usb-uart/fifo ic
2017-06-25 01:13:56,wifi
2017-06-25 01:13:56,30 gh/s butterflylabs bfl bitforce sc single asic miner
2017-06-25 03:03:20,windows 7 64bits
2017-06-25 03:03:20,bifury
2017-06-26 15:26:59,psu
2017-06-26 15:26:59,fans
2017-06-26 15:26:59,antminer s7
2017-06-26 18:56:55,antminer u3
2017-06-26 18:56:55,raspberry pi
2017-06-26 18:56:55,minera
2017-06-29 09:05:55,r4b2
2017-06-29 09:05:55,s9 controller boards
2017-06-29 09:05:55,r4b4
2017-06-29 11:33:43,r9 280x
2017-06-29 11:33:43,gaming video card
2017-06-29 13:56:50,ipad
2017-06-29 15:45:12,hyundai panels
2017-06-29 15:45:12,antminer s9
2017-06-29 15:45:12,1.2kw 48v wind turbine
2017-06-29 15:45:12,sunpower panels
2017-06-29 16:59:35,hard disk
2017-06-29 19:06:33,wind turbine
2017-06-29 19:06:33,low voltage inverter
2017-06-29 19:06:33,decorative owl
2017-06-30 05:33:13,arduino
2017-06-30 05:33:13,(+5v)
2017-06-30 05:33:13,pwmpin
2017-06-30 05:33:13,thermistorpin
2017-06-30 05:33:13,analog pin 0
2017-06-30 05:33:13,thermistor
2017-06-30 05:33:13,10k-resistor
2017-06-30 05:33:13,ground
2017-06-30 05:33:13,voltage divider resistor
2017-06-30 05:33:13,fan with pwm input
2017-06-30 05:33:13,pwm output
2017-06-30 05:33:13,pfc1212de-f00 fan
2017-06-30 05:33:13,analog
2017-06-30 05:33:13,thermistor
2017-06-30 08:55:44,i7
2017-06-30 09:59:39,arduino
2017-06-30 09:59:39,erupter
2017-06-30 17:46:10,osx
2017-06-30 17:46:10,14 inch fan
2017-06-30 17:46:10,ubuntu
2017-06-30 17:46:10,windows
2017-06-30 17:46:10,bi•fury
2017-06-30 19:24:36,node-stratum-pool
2017-07-01 11:22:45,f1 fuse
2017-07-01 11:22:45,units
2017-07-01 12:59:35,ups gear
2017-07-01 12:59:35,knc jupiter
2017-07-01 12:59:35,asic miner sticks
2017-07-01 12:59:35,red fury
2017-07-01 12:59:35,cex.io shares
2017-07-01 22:51:45,sgminer
2017-07-01 22:51:45,claymore miner
2017-07-01 22:51:45,central fan
2017-07-01 22:51:45,vrm1
2017-07-01 22:51:45,gpu
2017-07-01 22:51:45,amd 6990
2017-07-01 22:51:45,cgminer
2017-07-01 22:51:45,radeon (tm) rx 470 graphics
2017-07-02 23:45:51,2pac
2017-07-03 04:12:20,tplink tl-mr3020
2017-07-03 04:12:20,asic miner hex16a2 - technobit
2017-07-03 04:12:20,cp2102
2017-07-03 04:12:20,d-link dir-505
2017-07-03 05:56:34,centos linux server
2017-07-03 05:56:34,centos release 6.6
2017-07-03 05:56:34,graphics card
2017-07-03 05:56:34,i5-2500k
2017-07-03 05:56:34,linux box
2017-07-03 13:03:11,usb 3 hub
2017-07-03 13:03:11,usb block eruptors
2017-07-03 13:03:11,usb asicminers
2017-07-03 13:03:11,2.0 powered hub
2017-07-03 13:03:11,5-port hub
2017-07-03 13:03:11,anker 10 port 3.0 usb
2017-07-03 13:03:11,usb miners
2017-07-03 13:03:11,anker hubs
2017-07-03 13:10:21,usb converter
2017-07-03 13:10:21,avalon 6
2017-07-03 13:10:21,raspberry pi 3
2017-07-04 22:20:54,usb miners
2017-07-05 15:23:07,bfgminer
2017-07-05 15:23:07,bfl monarch
2017-07-05 15:23:07,raspberry pi
2017-07-06 03:35:16,cpu
2017-07-06 09:45:33,hashing boards
2017-07-06 09:45:33,antminer s5 blade
2017-07-06 21:27:16,s9
2017-07-06 23:13:05,video card r7 200 series
2017-07-06 23:13:05,regular 4-core processor amd
2017-07-07 00:30:35,s3 model antminer
2017-07-07 16:46:24,miners
2017-07-07 17:50:06,dualminer usb miner
2017-07-07 17:50:06,ftdi ft2232hl
2017-07-07 17:50:06,bfl jalapeo miners
2017-07-07 17:50:06,cybertron pc
2017-07-08 03:51:00,2400 watt psu
2017-07-08 03:51:00,side hacks board
2017-07-08 03:51:00,3 hp 1200 wattpsu
2017-07-08 03:51:00,1 hp 750 watt psu
2017-07-08 03:51:00,break out boards
2017-07-08 03:51:00,1000 watt hp sever psu
2017-07-08 03:51:00,1500 watt psu
2017-07-08 04:52:38,antminers
2017-07-08 13:10:30,s9
2017-07-08 13:10:30,apw5 psu
2017-07-08 13:10:30,r4
2017-07-08 15:43:29,miners
2017-07-09 10:16:45,computers
2017-07-09 10:16:45,vps
2017-07-09 10:16:45,eth0 internet
2017-07-09 10:16:45,eth1 172.18.10.100
2017-07-09 10:16:45,gateway 'stargate'
2017-07-09 10:16:45,tun0 10.8.0.2 vpn
2017-07-09 11:28:48,asic
2017-07-09 11:28:48,backup chain_voltage
2017-07-09 11:28:48,chains[5][6][7]
2017-07-09 11:28:48,bitmains latest firmware
2017-07-09 11:28:48,13.85 auto-frequency miner
2017-07-10 05:18:03,psu corsair
2017-07-10 05:18:03,s5
2017-07-10 08:07:14,antpool
2017-07-10 08:07:14,equipment
2017-07-11 19:48:35,firmware
2017-07-11 19:48:35,hashing boards
2017-07-11 19:48:35,cards
2017-07-11 19:48:35,s9
2017-07-11 21:41:14,s9 miners
2017-07-11 21:41:14,blades
2017-07-11 23:15:28,gpu
2017-07-11 23:15:28,5xxx cards
2017-07-11 23:15:28,hd 6990
2017-07-12 14:33:35,coincraft desk miner (asic miner)
2017-07-12 16:38:38,stock fan
2017-07-12 16:38:38,120mm new fan
2017-07-12 16:38:38,ethernet cable
2017-07-12 16:38:38,router
2017-07-12 16:38:38,antminer s5
2017-07-12 16:38:38,gold 605w psu
2017-07-12 16:38:38,fan
2017-07-13 09:46:35,gui miner
2017-07-13 09:46:35,nicehash miner
2017-07-13 15:52:24,hashnest
2017-07-13 17:09:54,i5 6600k
2017-07-13 17:09:54,z170 gaming pro
2017-07-13 17:09:54,1070gtx
2017-07-13 21:42:26,beaglebone black rev c
2017-07-13 21:42:26,antminer s7 stock beaglebone
2017-07-13 21:42:26,sd card
2017-07-14 01:00:48,antminer s5
2017-07-14 02:43:39,s9 and t9 miners
2017-07-14 02:43:39,seasonic 850w psus
2017-07-14 02:43:39,400a 3-phase service
2017-07-14 02:43:39,dps1200 server psus
2017-07-14 02:43:39,psu breakout boards
2017-07-15 04:52:49,1000w psu
2017-07-15 04:52:49,ac
2017-07-15 04:52:49,hp 800w psu
2017-07-15 04:52:49,u3
2017-07-15 04:52:49,s1
2017-07-15 04:52:49,fan
2017-07-15 04:52:49,mac
2017-07-15 04:52:49,rockminer t1
2017-07-15 21:52:26,858watt psu
2017-07-15 21:52:26,835 watt 80+ bronze psu
2017-07-15 21:52:26,antminer s5
2017-07-16 09:01:16,computers
2017-07-16 09:01:16,second miner
2017-07-16 09:01:16,bitcoin classic
2017-07-16 09:01:16,guiminer
2017-07-16 10:48:20,small fans
2017-07-16 10:48:20,pci-e 6 pin ports
2017-07-16 10:48:20,breakout board
2017-07-16 10:48:20,avalon 6
2017-07-17 06:16:18,psu
2017-07-17 06:16:18,router
2017-07-17 06:16:18,antminer s1
2017-07-18 03:04:54,6-30 to c15 cable
2017-07-18 03:04:54,nema l6-30p twist-lock
2017-07-18 03:04:54,30 amp 240v circuit
2017-07-18 03:04:54,psu
2017-07-18 03:04:54,r-boxes
2017-07-18 03:04:54,antminer s9
2017-07-18 03:07:40,asic
2017-07-18 03:07:40,miners
2017-07-18 20:41:29,vivado for vhdl/verilog
2017-07-19 01:47:26,hp thin client
2017-07-19 01:47:26,antminer u2
2017-07-19 01:47:26,asicminer block erupter usb 330mh/s
2017-07-19 01:47:26,raspberry pi
2017-07-19 01:47:26,old pcs
2017-07-19 22:13:27,rockminer t1
2017-07-19 22:13:27,usb miners
2017-07-19 22:28:33,delta fans afb1212hhe-4l15 fan
2017-07-19 22:28:33,bitmain antminer s1
2017-07-20 13:50:37,antminer s5 units
2017-07-20 13:50:37,ebit e9 miners
2017-07-20 21:34:03,antminer s9
2017-07-20 21:34:03,fan
2017-07-20 23:33:52,usb block eruptors
2017-07-20 23:33:52,usb hub
2017-07-20 23:33:52,raspberry pi 3 model b
2017-07-20 23:33:52,micro sd card
2017-07-20 23:53:28,usb miners
2017-07-21 04:28:53,obsolete hw
2017-07-21 09:31:35,modular psu
2017-07-21 09:31:35,6pin to 4x molex cable
2017-07-21 11:02:03,antminers
2017-07-21 11:02:03,lketc dragon miner
2017-07-21 11:02:03,s9
2017-07-21 11:02:03,t7
2017-07-21 11:02:03,s7
2017-07-21 15:49:51,s7
2017-07-21 15:49:51,apc 2200
2017-07-21 23:42:02,antminer s5
2017-07-21 23:42:02,antminer s3
2017-07-21 23:42:02,antminer s1
2017-07-22 03:39:24,crossover cable
2017-07-22 03:39:24,psu
2017-07-22 03:39:24,miner cable
2017-07-22 03:39:24,antminer s9
2017-07-22 03:39:24,patch cable
2017-07-22 03:39:24,ip reporter program
2017-07-22 03:39:24,advanced ip scanner
2017-07-22 08:47:33,amd sapphire hd 7850 card
2017-07-22 08:47:33,cgminer 4.0.0
2017-07-22 08:47:33,cgminer 4.10.0
2017-07-23 16:47:17,antminer s9
2017-07-24 09:44:27,usb-to-ttl board
2017-07-24 09:44:27,lightningasic gridseed controller
2017-07-24 09:44:27,t-link
2017-07-24 09:44:27,winblows pc
2017-07-24 09:44:27,miners
2017-07-24 17:18:44,rockminer asic miner
2017-07-24 17:18:44,be200 chips
2017-07-24 17:18:44,rpi r-box cgminer
2017-07-24 18:03:16,antminer s5
2017-07-24 20:54:26,corsair hx1200
2017-07-24 20:54:26,avalon 741
2017-07-24 20:54:26,raspberry pi
2017-07-25 17:17:26,antminer s3+
2017-07-25 17:17:26,psu
2017-07-25 20:57:09,testnet wallet
2017-07-25 20:57:09,aix machine
2017-07-25 20:57:09,ibm aix
2017-07-25 20:57:09,power 7 core
2017-07-25 23:17:42,bitmain s7
2017-07-25 23:20:34,1t miner
2017-07-25 23:27:58,dragon 1t miner
2017-07-25 23:28:13,miner
2017-07-25 23:28:13,dragon machines
2017-07-25 23:28:16,avalon miners
2017-07-25 23:53:36,seasonic 760 watt platinum
2017-07-25 23:53:36,server psu
2017-07-25 23:59:59,dragon
2017-07-25 23:59:59,miners
2017-07-25 23:59:59,miner
2017-07-26 02:38:47,platinum 1200w psus
2017-07-26 02:38:47,sp20s
2017-07-26 02:38:47,physical watt meter
2017-07-26 02:38:47,a2 terminator
2017-07-26 19:09:15,enermax d.f. storm 120mm
2017-07-26 19:09:15,antminer s7
2017-07-26 19:09:15,s7-f1
2017-07-27 00:52:32,commercial grade server psu
2017-07-27 00:52:32,bitmain psu
2017-07-27 15:06:45,avalonminer
2017-07-28 02:56:55,gpu
2017-07-29 14:33:48,s9 hashing board
2017-07-29 14:33:48,s7lns
2017-07-29 14:33:48,s7 controller
2017-07-29 14:33:48,s9 hashing boards
2017-07-29 14:33:48,s9 controller
2017-07-29 14:33:48,apw3
2017-07-29 14:33:48,s7 hashing boards
2017-07-29 14:52:34,miners
2017-07-29 14:52:34,s9
2017-07-29 22:59:07,usb dev 0
2017-07-29 22:59:07,2pac stick
2017-07-29 22:59:07,bus 003 device 002
2017-07-30 02:18:42,antminer l3+
2017-07-30 09:22:33,antminer s9
2017-07-30 09:22:33,hash board
2017-07-30 09:22:33,miner
2017-07-30 17:21:03,12.93th/s s9
2017-07-30 20:17:05,psu unit
2017-07-30 20:17:05,antminer s7 batch #8
2017-07-30 20:17:05,hash board
2017-07-30 20:17:05,controller
2017-07-30 20:17:05,s7 from batch8
2017-07-30 20:17:05,controller jack
2017-07-30 20:17:05,hash board
2017-07-30 20:17:05,b5
2017-07-30 20:17:05,psu cables
2017-07-30 20:17:05,psu pcie cables
2017-07-30 20:17:05,psu
2017-07-31 01:30:30,bitmain s5 miners
2017-07-31 16:43:58,antminer s9
2017-07-31 16:43:58,psu
2017-07-31 22:04:13,r4
2017-07-31 22:04:13,s9
2017-07-31 22:04:13,r4 hash boards
2017-08-01 02:32:03,s3+
2017-08-01 02:32:03,raspberry pi 3
2017-08-01 10:46:00,asic antminer s9
2017-08-01 19:18:39,s7
2017-08-01 19:18:39,s9
2017-08-02 11:10:20,avalon 741 miner
2017-08-02 16:42:32,s9 12.93
2017-08-02 19:46:39,psus from old spondoolies sp31
2017-08-02 19:46:39,12v fan
2017-08-03 15:36:08,antminer s9 12.93 th/s
2017-08-03 15:36:08,hash boards
2017-08-03 23:38:06,evaps
2017-08-03 23:38:06,evaporative cooling system
2017-08-03 23:38:06,miners
2017-08-04 01:47:05,avalon 741
2017-08-04 01:47:05,avalon controller
2017-08-04 01:47:05,miner
2017-08-04 16:20:32,trip lite pdu
2017-08-04 16:20:32,c13 input
2017-08-04 16:20:32,c19 export
2017-08-04 16:20:32,pdu
2017-08-04 16:55:08,avalon 741 miner
2017-08-04 21:15:27,gpu miners
2017-08-04 21:15:27,4kw breakout boards
2017-08-04 21:15:27,2k and 4k boards
2017-08-04 21:15:27,dps-2500
2017-08-04 21:15:27,s9
2017-08-04 21:15:27,2k kit
2017-08-04 21:15:27,4k boards
2017-08-04 21:15:27,2kw breakout boards
2017-08-05 08:00:36,raspberry pi
2017-08-05 08:00:36,usb erupter
2017-08-05 08:00:36,usbs
2017-08-05 08:00:36,hubs
2017-08-05 11:35:54,fans
2017-08-05 11:35:54,gaming rig
2017-08-05 15:55:22,apw3
2017-08-05 15:55:22,evga 1600g2
2017-08-05 15:55:22,apw3
2017-08-05 15:55:22,s9b13 board
2017-08-05 15:55:22,r4 blade
2017-08-05 15:55:22,evga 1600 g2
2017-08-05 15:55:22,psus
2017-08-05 15:55:22,r4
2017-08-05 15:55:22,s9
2017-08-05 18:25:19,l3+ miners
2017-08-06 05:21:18,gpu
2017-08-06 11:33:29,bfgminer for windows
2017-08-06 11:33:29,butterfly labs monarch 700gh miner
2017-08-06 11:33:29,bitforce sha 256 driver
2017-08-06 11:33:29,sled
2017-08-06 19:47:29,hash board
2017-08-06 19:47:29,antminer s9
2017-08-07 01:16:58,c1 water /oil cooled
2017-08-07 01:16:58,s7
2017-08-07 01:16:58,custom water blocks
2017-08-07 05:02:48,1 gb of video
2017-08-07 05:02:48,2 of ram
2017-08-07 05:02:48,basic pc
2017-08-07 05:02:48,pentium 4
2017-08-07 21:42:00,intel i7 6700k 4.0 ghz
2017-08-07 21:42:00,nvidia 1070 8gb
2017-08-07 21:42:00,16 gigs of ram
2017-08-08 14:12:55,1200watt 220v server psu
2017-08-08 14:12:55,r4b2
2017-08-08 14:12:55,box fan
2017-08-08 14:12:55,r4
2017-08-08 18:41:09,b4 s9
2017-08-08 18:41:09,hashboards
2017-08-08 18:41:09,s9
2017-08-08 18:43:43,1050 ti gpu
2017-08-08 22:04:03,s9s
2017-08-08 23:50:39,copper polygon pours
2017-08-09 00:29:47,d3
2017-08-09 04:42:16,gpu
2017-08-09 19:47:24,d3
2017-08-09 19:47:24,l3+
2017-08-09 22:02:33,24-port switch
2017-08-09 22:02:33,antminer s2
2017-08-09 22:02:33,antminer s4
2017-08-09 22:02:33,amt/bitmine.ch a1 rig
2017-08-09 23:37:03,s9 13.5t
2017-08-09 23:37:03,fan
2017-08-09 23:51:09,dehumidifier
2017-08-10 01:54:09,ibm 2kw ones
2017-08-10 01:54:09,dps-800gb
2017-08-10 01:54:09,hp dsp1200
2017-08-10 06:51:54,2400w server psu
2017-08-10 06:51:54,fly lead
2017-08-10 06:51:54,6/8 2.5 cables
2017-08-10 06:51:54,2.5mm2 cables
2017-08-10 06:51:54,0.75mm2 flex (2/3 sets of plugs)
2017-08-10 06:51:54,12-14awg wires
2017-08-10 06:51:54,006c extenders
2017-08-10 12:44:38,breaker
2017-08-10 12:44:38,electric board
2017-08-10 12:44:38,220 v sockets
2017-08-10 12:44:38,60 amp per phase
2017-08-10 12:44:38,36kva
2017-08-10 12:44:38,3 phases
2017-08-10 12:44:38,380 v installation
2017-08-10 12:44:38,25 asics
2017-08-10 12:59:44,antminer s9
2017-08-10 21:59:10,miners
2017-08-11 17:17:22,6pin pcie to 8pin eps adaptor
2017-08-11 17:17:22,hp 750w server psu
2017-08-11 17:17:22,sidehack breakout board
2017-08-11 18:35:37,s9 antminer
2017-08-11 18:35:37,hiwoods (r)e18427s8p-205
2017-08-11 18:35:37,extension cord
2017-08-11 18:55:04,a4 dominator tf
